"Date"	"Time"	"Total volume"	"Reverse volume"	"Flow rate"	"On time"	"Temperature (medium)"	"Status"	"Min. flow rate"	"Max. flow rate"	"Error time"	"Forward volume"	"Temperature (environment)"	"Overload time"	"ac_id"
2019-03-15	5	2.849	"0.000 m³"	"0.007 m³/h"	"3039 h"	30.9	NA	"0.009 m³/h"	"0.014 m³/h"	"0 h"	"2.849 m³"	23.3	"0 s"	"8682035806"
2019-03-15	6	2.855	"0.000 m³"	"0.002 m³/h"	"3040 h"	30.1	NA	"0.005 m³/h"	"0.008 m³/h"	"0 h"	"2.855 m³"	23.3	"0 s"	"8682035806"
2019-03-15	7	2.856	"0.000 m³"	"0.000 m³/h"	"3041 h"	29.2	NA	"0.000 m³/h"	"0.004 m³/h"	"0 h"	"2.856 m³"	22.2	"0 s"	"8682035806"
2019-03-15	8	2.856	"0.000 m³"	"0.000 m³/h"	"3042 h"	28.9	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"2.856 m³"	22.6	"0 s"	"8682035806"
2019-03-15	9	3.292	"0.000 m³"	"1.018 m³/h"	"3043 h"	31.7	NA	"0.000 m³/h"	"1.026 m³/h"	"0 h"	"3.292 m³"	23.3	"0 s"	"8682035806"
2019-03-15	10	3.898	"0.000 m³"	"0.053 m³/h"	"3044 h"	31.7	NA	"0.072 m³/h"	"1.026 m³/h"	"0 h"	"3.898 m³"	24.7	"0 s"	"8682035806"
2019-03-15	11	3.928	"0.000 m³"	"0.017 m³/h"	"3045 h"	31.6	NA	"0.018 m³/h"	"0.045 m³/h"	"0 h"	"3.928 m³"	26.2	"0 s"	"8682035806"
2019-03-15	12	3.94	"0.000 m³"	"0.009 m³/h"	"3046 h"	31.6	NA	"0.010 m³/h"	"0.015 m³/h"	"0 h"	"3.940 m³"	26.2	"0 s"	"8682035806"
2019-03-15	13	3.95	"0.000 m³"	"0.017 m³/h"	"3047 h"	31.2	NA	"0.009 m³/h"	"0.011 m³/h"	"0 h"	"3.950 m³"	25.7	"0 s"	"8682035806"
2019-03-15	14	3.96	"0.000 m³"	"0.015 m³/h"	"3048 h"	31.7	NA	"0.010 m³/h"	"0.011 m³/h"	"0 h"	"3.960 m³"	27.6	"0 s"	"8682035806"
2019-03-15	15	4.191	"0.000 m³"	"1.164 m³/h"	"3049 h"	31.4	NA	"0.010 m³/h"	"0.892 m³/h"	"0 h"	"4.191 m³"	26.2	"0 s"	"8682035806"
2019-03-15	16	5.035	"0.000 m³"	"0.078 m³/h"	"3050 h"	31.4	NA	"0.103 m³/h"	"1.173 m³/h"	"0 h"	"5.035 m³"	24.9	"0 s"	"8682035806"
2019-03-15	17	5.079	"0.000 m³"	"0.028 m³/h"	"3051 h"	31.2	NA	"0.026 m³/h"	"0.067 m³/h"	"0 h"	"5.079 m³"	23.9	"0 s"	"8682035806"
2019-03-15	18	5.095	"0.000 m³"	"0.013 m³/h"	"3052 h"	31	NA	"0.012 m³/h"	"0.020 m³/h"	"0 h"	"5.095 m³"	23.3	"0 s"	"8682035806"
2019-03-15	19	5.107	"0.000 m³"	"0.011 m³/h"	"3053 h"	30.9	NA	"0.012 m³/h"	"0.012 m³/h"	"0 h"	"5.107 m³"	22.9	"0 s"	"8682035806"
2019-03-15	20	5.116	"0.000 m³"	"0.010 m³/h"	"3054 h"	30.8	NA	"0.009 m³/h"	"0.010 m³/h"	"0 h"	"5.116 m³"	23.1	"0 s"	"8682035806"
2019-03-15	21	5.124	"0.000 m³"	"0.005 m³/h"	"3055 h"	30.7	NA	"0.007 m³/h"	"0.008 m³/h"	"0 h"	"5.124 m³"	22.9	"0 s"	"8682035806"
2019-03-15	22	5.131	"0.000 m³"	"0.000 m³/h"	"3056 h"	31.1	NA	"0.006 m³/h"	"0.007 m³/h"	"0 h"	"5.131 m³"	22.6	"0 s"	"8682035806"
2019-03-15	23	5.137	"0.000 m³"	"0.003 m³/h"	"3057 h"	30.8	NA	"0.005 m³/h"	"0.006 m³/h"	"0 h"	"5.137 m³"	22.6	"0 s"	"8682035806"
2019-03-16	0	6.002	"0.000 m³"	"1.363 m³/h"	"3058 h"	30.9	NA	"0.006 m³/h"	"1.456 m³/h"	"0 h"	"6.002 m³"	22.2	"0 s"	"8682035806"
2019-03-16	1	6.232	"0.000 m³"	"0.035 m³/h"	"3059 h"	31.1	NA	"0.039 m³/h"	"0.729 m³/h"	"0 h"	"6.232 m³"	22	"0 s"	"8682035806"
2019-03-16	2	6.258	"0.000 m³"	"0.020 m³/h"	"3060 h"	30.7	NA	"0.020 m³/h"	"0.034 m³/h"	"0 h"	"6.258 m³"	21.8	"0 s"	"8682035806"
2019-03-16	3	6.274	"0.000 m³"	"0.009 m³/h"	"3061 h"	30.7	NA	"0.014 m³/h"	"0.018 m³/h"	"0 h"	"6.274 m³"	21.4	"0 s"	"8682035806"
2019-03-16	4	6.285	"0.000 m³"	"0.008 m³/h"	"3062 h"	30.3	NA	"0.009 m³/h"	"0.013 m³/h"	"0 h"	"6.285 m³"	21.4	"0 s"	"8682035806"
2019-03-16	5	6.292	"0.000 m³"	"0.009 m³/h"	"3063 h"	30.3	NA	"0.005 m³/h"	"0.008 m³/h"	"0 h"	"6.292 m³"	21.6	"0 s"	"8682035806"
2019-03-16	6	6.293	"0.000 m³"	"0.000 m³/h"	"3064 h"	28.8	NA	"0.000 m³/h"	"0.004 m³/h"	"0 h"	"6.293 m³"	21.4	"0 s"	"8682035806"
2019-03-16	7	6.293	"0.000 m³"	"0.000 m³/h"	"3065 h"	27.3	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"6.293 m³"	21.6	"0 s"	"8682035806"
2019-03-16	8	6.581	"0.000 m³"	"0.628 m³/h"	"3066 h"	31.4	NA	"0.000 m³/h"	"0.653 m³/h"	"0 h"	"6.581 m³"	23.5	"0 s"	"8682035806"
2019-03-16	9	7.18	"0.000 m³"	"0.570 m³/h"	"3067 h"	31.6	NA	"0.569 m³/h"	"0.625 m³/h"	"0 h"	"7.180 m³"	25.3	"0 s"	"8682035806"
2019-03-16	10	7.626	"0.000 m³"	"0.065 m³/h"	"3068 h"	31.6	NA	"0.132 m³/h"	"0.577 m³/h"	"0 h"	"7.626 m³"	27.2	"0 s"	"8682035806"
2019-03-16	11	7.662	"0.000 m³"	"0.027 m³/h"	"3069 h"	31.4	NA	"0.028 m³/h"	"0.050 m³/h"	"0 h"	"7.662 m³"	29.3	"0 s"	"8682035806"
2019-03-16	12	7.685	"0.000 m³"	"0.019 m³/h"	"3070 h"	31.6	NA	"0.018 m³/h"	"0.026 m³/h"	"0 h"	"7.685 m³"	31.1	"0 s"	"8682035806"
2019-03-16	13	7.698	"0.000 m³"	"0.013 m³/h"	"3071 h"	31.9	NA	"0.012 m³/h"	"0.015 m³/h"	"0 h"	"7.698 m³"	35	"0 s"	"8682035806"
2019-03-16	14	7.709	"0.000 m³"	"0.010 m³/h"	"3072 h"	32.1	NA	"0.010 m³/h"	"0.011 m³/h"	"0 h"	"7.709 m³"	38.9	"0 s"	"8682035806"
2019-03-16	15	8.393	"0.000 m³"	"0.908 m³/h"	"3073 h"	31.8	NA	"0.067 m³/h"	"0.900 m³/h"	"0 h"	"8.393 m³"	39.8	"0 s"	"8682035806"
2019-03-16	16	8.832	"0.000 m³"	"0.046 m³/h"	"3074 h"	31.7	NA	"0.056 m³/h"	"0.877 m³/h"	"0 h"	"8.832 m³"	37.9	"0 s"	"8682035806"
2019-03-16	17	8.861	"0.000 m³"	"0.023 m³/h"	"3075 h"	31.8	NA	"0.021 m³/h"	"0.040 m³/h"	"0 h"	"8.861 m³"	30.9	"0 s"	"8682035806"
2019-03-16	18	8.876	"0.000 m³"	"0.011 m³/h"	"3076 h"	31.6	NA	"0.014 m³/h"	"0.018 m³/h"	"0 h"	"8.876 m³"	26.8	"0 s"	"8682035806"
2019-03-16	19	8.889	"0.000 m³"	"0.015 m³/h"	"3077 h"	31.4	NA	"0.012 m³/h"	"0.013 m³/h"	"0 h"	"8.889 m³"	25.3	"0 s"	"8682035806"
2019-03-16	20	8.899	"0.000 m³"	"0.008 m³/h"	"3078 h"	31.3	NA	"0.010 m³/h"	"0.011 m³/h"	"0 h"	"8.899 m³"	24.9	"0 s"	"8682035806"
2019-03-16	21	8.909	"0.000 m³"	"0.009 m³/h"	"3079 h"	31.2	NA	"0.008 m³/h"	"0.010 m³/h"	"0 h"	"8.909 m³"	24.5	"0 s"	"8682035806"
2019-03-16	22	8.918	"0.000 m³"	"0.007 m³/h"	"3080 h"	31.2	NA	"0.009 m³/h"	"0.009 m³/h"	"0 h"	"8.918 m³"	24.3	"0 s"	"8682035806"
2019-03-16	23	8.927	"0.000 m³"	"0.007 m³/h"	"3081 h"	31.2	NA	"0.008 m³/h"	"0.009 m³/h"	"0 h"	"8.927 m³"	24.1	"0 s"	"8682035806"
2019-03-17	0	9.988	"0.000 m³"	"0.287 m³/h"	"3082 h"	31.3	NA	"0.523 m³/h"	"1.330 m³/h"	"0 h"	"9.988 m³"	23.9	"0 s"	"8682035806"
2019-03-17	1	10.057	"0.000 m³"	"0.031 m³/h"	"3083 h"	31.4	NA	"0.038 m³/h"	"0.122 m³/h"	"0 h"	"10.057 m³"	23.7	"0 s"	"8682035806"
2019-03-17	2	10.079	"0.000 m³"	"0.017 m³/h"	"3084 h"	31.1	NA	"0.016 m³/h"	"0.028 m³/h"	"0 h"	"10.079 m³"	23.7	"0 s"	"8682035806"
2019-03-17	3	10.093	"0.000 m³"	"0.011 m³/h"	"3085 h"	30.9	NA	"0.012 m³/h"	"0.015 m³/h"	"0 h"	"10.093 m³"	23.9	"0 s"	"8682035806"
2019-03-17	4	10.102	"0.000 m³"	"0.006 m³/h"	"3086 h"	30.4	NA	"0.008 m³/h"	"0.011 m³/h"	"0 h"	"10.102 m³"	23.9	"0 s"	"8682035806"
2019-03-17	5	10.108	"0.000 m³"	"0.000 m³/h"	"3087 h"	29.7	NA	"0.003 m³/h"	"0.007 m³/h"	"0 h"	"10.108 m³"	23.3	"0 s"	"8682035806"
2019-03-17	6	10.108	"0.000 m³"	"0.000 m³/h"	"3088 h"	27.9	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"10.108 m³"	22.9	"0 s"	"8682035806"
2019-03-17	7	10.108	"0.000 m³"	"0.000 m³/h"	"3089 h"	27.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"10.108 m³"	22.9	"0 s"	"8682035806"
2019-03-17	8	10.108	"0.000 m³"	"0.000 m³/h"	"3090 h"	28	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"10.108 m³"	24.3	"0 s"	"8682035806"
2019-03-17	9	10.541	"0.000 m³"	"0.534 m³/h"	"3091 h"	31.7	NA	"0.185 m³/h"	"0.528 m³/h"	"0 h"	"10.541 m³"	26.4	"0 s"	"8682035806"
2019-03-17	10	11.095	"0.000 m³"	"0.348 m³/h"	"3092 h"	31.8	NA	"0.508 m³/h"	"0.589 m³/h"	"0 h"	"11.095 m³"	28.4	"0 s"	"8682035806"
2019-03-17	11	11.162	"0.000 m³"	"0.028 m³/h"	"3093 h"	31.8	NA	"0.032 m³/h"	"0.143 m³/h"	"0 h"	"11.162 m³"	29.7	"0 s"	"8682035806"
2019-03-17	12	11.183	"0.000 m³"	"0.015 m³/h"	"3094 h"	31.5	NA	"0.017 m³/h"	"0.026 m³/h"	"0 h"	"11.183 m³"	31.3	"0 s"	"8682035806"
2019-03-17	13	11.198	"0.000 m³"	"0.018 m³/h"	"3095 h"	31.9	NA	"0.014 m³/h"	"0.016 m³/h"	"0 h"	"11.198 m³"	32.1	"0 s"	"8682035806"
2019-03-17	14	11.211	"0.000 m³"	"0.011 m³/h"	"3096 h"	32	NA	"0.012 m³/h"	"0.013 m³/h"	"0 h"	"11.211 m³"	34	"0 s"	"8682035806"
2019-03-17	15	11.219	"0.000 m³"	"0.007 m³/h"	"3097 h"	31.8	NA	"0.008 m³/h"	"0.010 m³/h"	"0 h"	"11.219 m³"	34.8	"0 s"	"8682035806"
2019-03-17	16	11.225	"0.000 m³"	"0.006 m³/h"	"3098 h"	31.8	NA	"0.005 m³/h"	"0.007 m³/h"	"0 h"	"11.225 m³"	34.2	"0 s"	"8682035806"
2019-03-17	17	11.227	"0.000 m³"	"0.001 m³/h"	"3099 h"	31.6	NA	"0.000 m³/h"	"0.004 m³/h"	"0 h"	"11.227 m³"	32.8	"0 s"	"8682035806"
2019-03-17	18	11.227	"0.000 m³"	"0.000 m³/h"	"3100 h"	31.5	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"11.227 m³"	30.9	"0 s"	"8682035806"
2019-03-17	19	11.227	"0.000 m³"	"0.000 m³/h"	"3101 h"	31.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"11.227 m³"	29.5	"0 s"	"8682035806"
2019-03-17	20	11.227	"0.000 m³"	"0.000 m³/h"	"3102 h"	31.1	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"11.227 m³"	27.8	"0 s"	"8682035806"
2019-03-17	21	11.227	"0.000 m³"	"0.000 m³/h"	"3103 h"	31.5	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"11.227 m³"	26.6	"0 s"	"8682035806"
2019-03-17	22	11.428	"0.000 m³"	"1.103 m³/h"	"3104 h"	32	NA	"0.000 m³/h"	"0.805 m³/h"	"0 h"	"11.428 m³"	25.7	"0 s"	"8682035806"
2019-03-17	23	12.302	"0.000 m³"	"0.085 m³/h"	"3105 h"	31.7	NA	"0.144 m³/h"	"1.172 m³/h"	"0 h"	"12.302 m³"	24.9	"0 s"	"8682035806"
2019-03-18	0	12.35	"0.000 m³"	"0.032 m³/h"	"3106 h"	31.5	NA	"0.031 m³/h"	"0.070 m³/h"	"0 h"	"12.350 m³"	24.5	"0 s"	"8682035806"
2019-03-18	1	12.373	"0.000 m³"	"0.019 m³/h"	"3107 h"	31.1	NA	"0.019 m³/h"	"0.028 m³/h"	"0 h"	"12.373 m³"	23.9	"0 s"	"8682035806"
2019-03-18	2	12.387	"0.000 m³"	"0.009 m³/h"	"3108 h"	31.1	NA	"0.013 m³/h"	"0.016 m³/h"	"0 h"	"12.387 m³"	23.3	"0 s"	"8682035806"
2019-03-18	3	12.398	"0.000 m³"	"0.008 m³/h"	"3109 h"	31	NA	"0.009 m³/h"	"0.011 m³/h"	"0 h"	"12.398 m³"	22.9	"0 s"	"8682035806"
2019-03-18	4	12.406	"0.000 m³"	"0.011 m³/h"	"3110 h"	30.8	NA	"0.006 m³/h"	"0.009 m³/h"	"0 h"	"12.406 m³"	22.6	"0 s"	"8682035806"
2019-03-18	5	12.41	"0.000 m³"	"0.000 m³/h"	"3111 h"	30.1	NA	"0.002 m³/h"	"0.006 m³/h"	"0 h"	"12.410 m³"	22.2	"0 s"	"8682035806"
2019-03-18	6	12.41	"0.000 m³"	"0.000 m³/h"	"3112 h"	29.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	22	"0 s"	"8682035806"
2019-03-18	7	12.41	"0.000 m³"	"0.000 m³/h"	"3113 h"	29.2	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	22.9	"0 s"	"8682035806"
2019-03-18	8	12.41	"0.000 m³"	"0.000 m³/h"	"3114 h"	29.6	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	24.5	"0 s"	"8682035806"
2019-03-18	9	12.41	"0.000 m³"	"0.000 m³/h"	"3115 h"	29.9	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	26.2	"0 s"	"8682035806"
2019-03-18	10	12.41	"0.000 m³"	"0.000 m³/h"	"3116 h"	30.8	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	27.6	"0 s"	"8682035806"
2019-03-18	11	12.41	"0.000 m³"	"0.000 m³/h"	"3117 h"	31.7	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	29	"0 s"	"8682035806"
2019-03-18	12	12.41	"0.000 m³"	"0.000 m³/h"	"3118 h"	32.7	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	30.5	"0 s"	"8682035806"
2019-03-18	13	12.41	"0.000 m³"	"0.000 m³/h"	"3119 h"	34.5	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	33.8	"0 s"	"8682035806"
2019-03-18	14	12.41	"0.000 m³"	"0.000 m³/h"	"3120 h"	36.2	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	35.4	"0 s"	"8682035806"
2019-03-18	15	12.41	"0.000 m³"	"0.000 m³/h"	"3121 h"	37.6	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	37.7	"0 s"	"8682035806"
2019-03-18	16	12.41	"0.000 m³"	"0.000 m³/h"	"3122 h"	37.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	37.7	"0 s"	"8682035806"
2019-03-18	17	12.41	"0.000 m³"	"0.000 m³/h"	"3123 h"	30.7	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	30.1	"0 s"	"8682035806"
2019-03-18	18	12.41	"0.000 m³"	"0.000 m³/h"	"3124 h"	29.3	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	25.3	"0 s"	"8682035806"
2019-03-18	19	12.41	"0.000 m³"	"0.000 m³/h"	"3125 h"	29.8	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	24.1	"0 s"	"8682035806"
2019-03-18	20	12.41	"0.000 m³"	"0.000 m³/h"	"3126 h"	29	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	23.1	"0 s"	"8682035806"
2019-03-18	21	12.41	"0.000 m³"	"0.000 m³/h"	"3127 h"	29.5	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"12.410 m³"	22.9	"0 s"	"8682035806"
2019-03-18	22	12.722	"0.000 m³"	"1.131 m³/h"	"3128 h"	31.8	NA	"0.000 m³/h"	"1.085 m³/h"	"0 h"	"12.722 m³"	22.6	"0 s"	"8682035806"
2019-03-18	23	13.406	"0.000 m³"	"0.066 m³/h"	"3129 h"	31.6	NA	"0.081 m³/h"	"1.140 m³/h"	"0 h"	"13.406 m³"	22.9	"0 s"	"8682035806"
2019-03-19	0	13.446	"0.000 m³"	"0.024 m³/h"	"3130 h"	31.4	NA	"0.026 m³/h"	"0.057 m³/h"	"0 h"	"13.446 m³"	22.4	"0 s"	"8682035806"
2019-03-19	1	13.467	"0.000 m³"	"0.014 m³/h"	"3131 h"	31.1	NA	"0.017 m³/h"	"0.025 m³/h"	"0 h"	"13.467 m³"	22.2	"0 s"	"8682035806"
2019-03-19	2	13.479	"0.000 m³"	"0.010 m³/h"	"3132 h"	31.1	NA	"0.011 m³/h"	"0.014 m³/h"	"0 h"	"13.479 m³"	22	"0 s"	"8682035806"
2019-03-19	3	13.49	"0.000 m³"	"0.009 m³/h"	"3133 h"	31	NA	"0.009 m³/h"	"0.011 m³/h"	"0 h"	"13.490 m³"	21.8	"0 s"	"8682035806"
2019-03-19	4	13.497	"0.000 m³"	"0.002 m³/h"	"3134 h"	30.3	NA	"0.006 m³/h"	"0.008 m³/h"	"0 h"	"13.497 m³"	21.6	"0 s"	"8682035806"
2019-03-19	5	13.5	"0.000 m³"	"0.000 m³/h"	"3135 h"	29.8	NA	"0.000 m³/h"	"0.006 m³/h"	"0 h"	"13.500 m³"	21.2	"0 s"	"8682035806"
2019-03-19	6	13.5	"0.000 m³"	"0.000 m³/h"	"3136 h"	28.3	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	20.8	"0 s"	"8682035806"
2019-03-19	7	13.5	"0.000 m³"	"0.000 m³/h"	"3137 h"	28.8	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	21.6	"0 s"	"8682035806"
2019-03-19	8	13.5	"0.000 m³"	"0.000 m³/h"	"3138 h"	29.1	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	23.7	"0 s"	"8682035806"
2019-03-19	9	13.5	"0.000 m³"	"0.000 m³/h"	"3139 h"	29.2	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	25.1	"0 s"	"8682035806"
2019-03-19	10	13.5	"0.000 m³"	"0.000 m³/h"	"3140 h"	29.7	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	26.4	"0 s"	"8682035806"
2019-03-19	11	13.5	"0.000 m³"	"0.000 m³/h"	"3141 h"	30.3	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	27.6	"0 s"	"8682035806"
2019-03-19	12	13.5	"0.000 m³"	"0.000 m³/h"	"3142 h"	31.5	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	29	"0 s"	"8682035806"
2019-03-19	13	13.5	"0.000 m³"	"0.000 m³/h"	"3143 h"	33.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	33.2	"0 s"	"8682035806"
2019-03-19	14	13.5	"0.000 m³"	"0.000 m³/h"	"3144 h"	35.2	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	34.6	"0 s"	"8682035806"
2019-03-19	15	13.5	"0.000 m³"	"0.000 m³/h"	"3145 h"	37	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	36.5	"0 s"	"8682035806"
2019-03-19	16	13.5	"0.000 m³"	"0.000 m³/h"	"3146 h"	36.9	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	36.9	"0 s"	"8682035806"
2019-03-19	17	13.5	"0.000 m³"	"0.000 m³/h"	"3147 h"	29.8	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	28.4	"0 s"	"8682035806"
2019-03-19	18	13.5	"0.000 m³"	"0.000 m³/h"	"3148 h"	29.3	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	24.5	"0 s"	"8682035806"
2019-03-19	19	13.5	"0.000 m³"	"0.000 m³/h"	"3149 h"	29.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	23.1	"0 s"	"8682035806"
2019-03-19	20	13.5	"0.000 m³"	"0.000 m³/h"	"3150 h"	29.1	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	22.4	"0 s"	"8682035806"
2019-03-19	21	13.5	"0.000 m³"	"0.000 m³/h"	"3151 h"	28.9	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	21.8	"0 s"	"8682035806"
2019-03-19	22	13.5	"0.000 m³"	"0.000 m³/h"	"3152 h"	29.4	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	21.8	"0 s"	"8682035806"
2019-03-19	23	13.5	"0.000 m³"	"0.000 m³/h"	"3153 h"	28.9	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"13.500 m³"	21.4	"0 s"	"8682035806"
2019-03-14	10	0.444	"0.000 m³"	"------"	"3020 h"	20.7	"E7"	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"0.444 m³"	17.9	"0 s"	"8701397052"
2019-03-14	11	0.445	"0.000 m³"	"0.044 m³/h"	"3021 h"	31.2	NA	"0.000 m³/h"	"0.006 m³/h"	"0 h"	"0.445 m³"	19.8	"0 s"	"8701397052"
2019-03-14	12	0.479	"0.000 m³"	"0.035 m³/h"	"3022 h"	31.2	NA	"0.032 m³/h"	"0.036 m³/h"	"0 h"	"0.479 m³"	29	"0 s"	"8701397052"
2019-03-14	13	0.904	"0.000 m³"	"1.216 m³/h"	"3023 h"	31.2	NA	"0.034 m³/h"	"1.363 m³/h"	"0 h"	"0.904 m³"	34.2	"0 s"	"8701397052"
2019-03-14	14	1.218	"0.000 m³"	"0.156 m³/h"	"3024 h"	31.2	NA	"0.177 m³/h"	"0.645 m³/h"	"0 h"	"1.218 m³"	39.6	"0 s"	"8701397052"
2019-03-14	15	1.331	"0.000 m³"	"0.082 m³/h"	"3025 h"	31.3	NA	"0.087 m³/h"	"0.144 m³/h"	"0 h"	"1.331 m³"	44.5	"0 s"	"8701397052"
2019-03-14	16	1.397	"0.000 m³"	"0.050 m³/h"	"3026 h"	31.3	NA	"0.051 m³/h"	"0.081 m³/h"	"0 h"	"1.397 m³"	45.1	"0 s"	"8701397052"
2019-03-14	17	1.446	"0.000 m³"	"0.047 m³/h"	"3027 h"	31.2	NA	"0.046 m³/h"	"0.050 m³/h"	"0 h"	"1.446 m³"	40.8	"0 s"	"8701397052"
2019-03-14	18	1.487	"0.000 m³"	"0.039 m³/h"	"3028 h"	31.1	NA	"0.040 m³/h"	"0.045 m³/h"	"0 h"	"1.487 m³"	32.8	"0 s"	"8701397052"
2019-03-14	19	2.216	"0.000 m³"	"0.961 m³/h"	"3029 h"	31.2	NA	"0.041 m³/h"	"1.229 m³/h"	"0 h"	"2.216 m³"	28.8	"0 s"	"8701397052"
2019-03-14	20	2.468	"0.000 m³"	"0.126 m³/h"	"3030 h"	31.3	NA	"0.137 m³/h"	"0.513 m³/h"	"0 h"	"2.468 m³"	27.2	"0 s"	"8701397052"
2019-03-14	21	2.565	"0.000 m³"	"0.070 m³/h"	"3031 h"	31.3	NA	"0.077 m³/h"	"0.119 m³/h"	"0 h"	"2.565 m³"	26.6	"0 s"	"8701397052"
2019-03-14	22	2.62	"0.000 m³"	"0.042 m³/h"	"3032 h"	31.4	NA	"0.045 m³/h"	"0.066 m³/h"	"0 h"	"2.620 m³"	25.9	"0 s"	"8701397052"
2019-03-14	23	2.66	"0.000 m³"	"0.031 m³/h"	"3033 h"	31.5	NA	"0.036 m³/h"	"0.043 m³/h"	"0 h"	"2.660 m³"	25.5	"0 s"	"8701397052"
2019-03-15	0	2.694	"0.000 m³"	"0.030 m³/h"	"3034 h"	31.6	NA	"0.033 m³/h"	"0.035 m³/h"	"0 h"	"2.694 m³"	25.1	"0 s"	"8701397052"
2019-03-15	1	2.726	"0.000 m³"	"0.033 m³/h"	"3035 h"	31.6	NA	"0.032 m³/h"	"0.032 m³/h"	"0 h"	"2.726 m³"	24.7	"0 s"	"8701397052"
2019-03-15	2	2.757	"0.000 m³"	"0.027 m³/h"	"3036 h"	31.6	NA	"0.030 m³/h"	"0.031 m³/h"	"0 h"	"2.757 m³"	24.5	"0 s"	"8701397052"
2019-03-15	3	2.787	"0.000 m³"	"0.032 m³/h"	"3037 h"	31.5	NA	"0.029 m³/h"	"0.030 m³/h"	"0 h"	"2.787 m³"	24.5	"0 s"	"8701397052"
2019-03-15	4	2.816	"0.000 m³"	"0.027 m³/h"	"3038 h"	31.4	NA	"0.029 m³/h"	"0.029 m³/h"	"0 h"	"2.816 m³"	24.5	"0 s"	"8701397052"
2019-03-15	5	2.843	"0.000 m³"	"0.026 m³/h"	"3039 h"	31.4	NA	"0.027 m³/h"	"0.029 m³/h"	"0 h"	"2.843 m³"	24.5	"0 s"	"8701397052"
2019-03-15	6	2.862	"0.000 m³"	"0.022 m³/h"	"3040 h"	31.3	NA	"0.017 m³/h"	"0.023 m³/h"	"0 h"	"2.862 m³"	24.5	"0 s"	"8701397052"
2019-03-15	7	2.877	"0.000 m³"	"0.015 m³/h"	"3041 h"	31.2	NA	"0.015 m³/h"	"0.016 m³/h"	"0 h"	"2.877 m³"	24.5	"0 s"	"8701397052"
